,Name,Country,State,Region,Constituent counties / (boroughs),Historic colonies,Settled,Consolidated,Named for, • Type, • Body, • Mayor, • Total, • Land, • Water, • Metro,Elevation[3], • Estimate (2018)[7], • Rank, • Density, • MSA (2018), • CSA (2018),Demonym(s),Time zone, • Summer (DST),ZIP Codes,Area code(s),FIPS code,GNIS feature ID,Major airports,Commuter rail,Rapid transit,"GDP (City, 2015)","GMP (Metro, 2017)",Largest borough by area,Largest borough by population,Largest borough by GDP (2015),Website,County,CSA,MSA,Pueblo,City status,Incorporated, • City Attorney, • City Controller,Elevation[8],Highest elevation[9],Lowest elevation[9], • Estimate (2017)[11], • Urban[12], • Metro[13], • CSA[14],Area codes,GNIS feature IDs,Counties,Incorporated (town),Incorporated (city),Founded by, • City Clerk, • City Treasurer, • City, • Urban,Elevation[2] (mean),Highest elevation– near Blue Island,Lowest elevation– at Lake Michigan, • Estimate (2018), • CSA,ZIP Code Prefixes,Major Airports,Commuter Rail,Elevation, • Demonym,Interstates,U.S. routes, • State Capital,Elevation[2], • Estimate (2017)[4],ZIP codes,GNIS ID(s),Major airport,Secondary Airports,U.S. Highways,State Routes,Historic countries,Historic colony,Founded, • Consolidated city-county, • Estimate (2017)[8],ZIP code,U.S. Routes,Foundation, • City Manager, • City Council,Zip Codes,Primary Airport,Established, • City Council[5], • State Assembly Members, • State Senators,Elevation[7],Highest elevation[8],Lowest elevation, • Estimate (2017)[10],ZIP Codes[11], • Estimate (2017)[2],Primary airport,Secondary airport,Metro,Pueblo founded,Founded as, • Assemblymembers[4],Elevation[6],Lowest elevation[7],Rapid Transit, • City manager, • State capital city, • Estimate (2017[2]),Consolidated[2],Elevation[1], • Estimate (2017)[6],Demonyms,Airport,Waterways,Passenger Rail, • Estimate (2018)[13],Mission, • Supervisors[6], • Assembly members[7][8], • State senator, • United States Representatives[9][10], • City and county,Elevation[12],Highest elevation[13],Lowest elevation[13],ZIP Codes[15],GDP,City-county consolidation, • State capital and Consolidated city-county, • Estimate (2017)[7], • Deputy mayors,Highest elevation, • Estimate (2018)[4],Area code,City and County, • State capital and consolidated city-county,Elevation[12][13], • Estimate (2018)[15],Residence Act,Organized,Home Rule Act, • D.C. Council, • U.S. House, • Federal capital city and federal district,Settled (town), • Council, • Estimate (2018)[3],Metropolitan area,First settlement,Settled as Franklin,Renamed El Paso,Town Laid out,Population (2010)[3],Secondary Airport,ZIP code(s), • Vice Mayor, • Consolidated, • Balance,Other main roadways,Public transit,Regional rail,Bioregion, • Commissioners, • Auditor,Highest elevation[4],Lowest elevation[5] (Columbia River),Interstate Spurs,Major State Routes, • Estimate (2018)[5], • Estimate (2017)[5],Interstate Highways,Other major highways, • Metro Council, • GMP,ZIP code prefixes,USDA hardiness zones,Airports,City,Independent city, • Houses of Delegates, • State Senate, • Independent city,Elevation[5], • Estimate (2017)[3], • State House, • Ethnicities[3],Railway station, • City council[4], • Metro[9],ZIP Codes[10],Chartered, • City Council[4], • Urban[8], • CSA[10],Light Rail,Terminus,Marthasville,City of Atlanta, • State capital and city, • Urban density, • Metro density,County[4], • Home rule municipality, • Estimate (2016)[8],ZIP codes[9],Highways, • Metropolitan city, • MSA, • City council[8], • City auditor, • City prosecutor,Elevation[10], • Estimate (2017)[12], • CSA[13],ZIP Codes[14],Incorporated (as town),Incorporated (as city), • Estimate (2018)[2], • Assemblymembers, • U. S. rep., • Estimate (2017)[14], • Council President,Public transportation, • Estimate (2016)[2],Incorporated (Village),Incorporated (Town),Incorporated (City), • Legislative,Public Transit,Parish, • Consolidated city-parish, • Estimate (2017), • City and county seat,GNIS ID, ,Re-incorporated, • Finance director, • City clerk, • Urban[11], • Metro[12],Platted, • Home Rule Municipality, • United States representatives[6], • State senators[7], • Assemblymembers[8],ZIP codes[13], • Estimate (2016)[7],ZIP codes[8], • City council[5], • Estimate (2017)[9], • City council, • Assemblymember,Elevation[16], • Estimate (2017)[18]," • President, Board of Aldermen", • Comptroller,Highest elevation[6],Historic empires,Municipal incorporation,ZIP Code,Expressways,Transit,Rail, • Estimate (2016)[3],Borough, • Alaska Senate, • Alaska House, • Consolidated city-borough, • Estimate (2018)[6],Geocode,Renamed, • U.S. Congress, • Estimate (2018)[6][α], • Urban[β], • CSA density,Unincorporated,Re-Incorporated, • City Council[2],Elevation[4], • Mayor Pro Tempore, • City council members[6], • Estimate (2018)[9],ZIP codes[10],Sphere of influence,Reincorporated, • Administrator, • Municipal clerk,Area rank,Elevation[9], • Density rank, • Estimate (2015)[3], • Deputy City Managers, • City Council Members,Townships,Founding, • Deputy Mayor, • Business Administrator,Elevation[18], • Estimate (2017)[22],Re-Incorporated as City,Settled as, • Police chief,Municipality,First settled (village), • Estimate (2017)[1], • Town, • Estimate (2016)[4], • Estimate (2016)[6],Incorporation, • Councilmembers, • United States representatives, • Estimate (2016)[12],Interstate(s),U.S. Route(s), • Mayor-President, • Consolidated city-parish[n 1][1], • Total[n 2],Population (2010)[4], • Estimate (July 2017)[5],Official tree, • Senate, • House, • Treasurer, • City attorney,GNIS IDs[7][11],FIPS code[7][11], • City Council[7], • Mayor Pro-Tem, • City council[3],ZIP Codes[8], • City treasurer,Incorporated as a village,Incorporated as a city, • City council[2], • City council[9],Elevation[11], • Estimate (2017)[13],ZIP codes[14], • Urban (2010), • Councilmember Place 1, • Councilmember Place 2, • Councilmember Place 3, • Councilmember Place 4, • Estimate (2018)[1],Major State Highways,Incorporated (village),"[[Federal Infor
mation Processing Standards|FIPS code]]",Demonym,Logo,Wikimedia Commons,Township,Established (Twickenham), • CSRA, • Change 2011–2014, • Estimate (2016)[5], • Estimate (2013)[2],Elevation(lowest)[4],Seaports,Parishes," • Estimate (April 1, 2019)[1]", • Estimate (2016)[10],Zip code,FIPS code[11],GNIS feature ID[12],Incorporated as a town,"FIPS code
0", • Estimate (2018)[5][α], • Estimate (2019)[4], • City council[6],City flower, • Estimate (2016[3]),Zip codes,District, • Chief Of Police, • Fire Chief,ZIP Codes[7],Unofficially incorporated (village),Commissioned, • Mayor pro tem,ZIP Codes[6],Incorporated (Independent city), • Virginia Senate, • Delegate, • U.S. Senate,Flower,County Routes,Founded:,Incorporated:, • Metro[7], • Estimate (2018)[10], • Metro[11], • Vice mayor, • Consolidated city–county,ZIP Code(s),U.S. state,Major highways, • Texas State Representative, • Texas State Senator, • U.S. Representative, • City Mayor, • Common Council, • City Council[1],ZIP codes[15], • Vice-Mayor, • City Council[3], • City and County seat,Counties[1],ZIP codes[6], • State Senator, • U.S. Rep., • MSA (2015), • Commission, • Estimate (2018)[8], • Chief of Police, • Acting Mayor and Vice Mayor,Approved,Chartered (town),Chartered (city), • Estimate (2016), • CSA (2015), • Estimate (2016)[1],Metropolitan Statistical Area, • State Assembly, • CA Assembly, • U. S. Rep., • City-Parish President, • City Total, • MSA (2017), • CSA (2017),County seat,Sister cities,Named, • State capital of Connecticut,Population (2010),Major Highways, • Estimate (2016)[9], • City Administrator, • Council members .mw-parser-output .nobold{font-weight:normal}by district number[3], • U.S. rep.,ZIP codes[11], • City Solicitor, • Estimate (2014)[1],Counties[2], • Estimate (2019),Regions,City Charter,Major State Roads, • Council Chair,Incorporated Town,Zip code(s),Incorporated(as Derryfield),Incorporated(as Manchester), • Aldermen, • Mayor Pro Tem,Settled (Pompano Settlement),Incorporated (Town of Pompano),Incorporated (City of Pompano Beach),County[3], • Median household income, • Median home value,A city,Settled (Lake Worth Country Settlement),Incorporated (Town of West Palm Beach),Incorporated (City of West Palm Beach),"Incorporated, Town","Incorporated, City", • CA Senate, • U.S. Congress[5], • Estimate (2016[4]), • Supervisor,GNIS IDs[8][12][13],FIPS code[8][13], • City Admin., • Governing body, • Estimate (2015)[2], • Metro[10],ZIP codes[7],ZIP Codes[9],Area codes[10][11], • Estimate (2015),Formally Incorporated (town), • Town Manager, • Town Clerk, • Councilmember, • Finance Director/ Treasurer, • Common Council[2], • Deputy City Manager, • Estimate (2013)[4], • Manager,FIPS code[3][19][20],GNIS ID[3][19][20], • City administrator, • Estimate (2014)[3], • White, • Asian, • Hispanic, • Black,Bird,Tree,GNIS  feature ID,FIPS code[1][7][25],GNIS ID[1][7][25],Highest elevation[7]
10,Austin, United States, Texas,,,,1835,,Stephen F. Austin,Council–manager,,Steve Adler (D)[1],,297.9 sq mi (771.5 km2),7.2 sq mi (18.6 km2),"2,168,316 (30th)",,,,"3,182/sq mi (1,228.6/km2)",,,Austinite,UTC−6 (CST),UTC−5 (CDT),"78701–78705, 78708–78739, 78741–78742, 78744–78769",,48-05000[3],1384879[4],,,,,,,,,www.austintexas.gov,,,,,,"December 27, 1839",,,,,,,,,,512 & 737,,"Hays, Travis, Williamson",,,,,,,,,,,,,,,Capital MetroRail,"289 - 1,330 ft (88 - 405 m)",,,,,,,,,,,,,,,,,,,,,,,,Austin–Bergstrom International Airport,,,,,,,,,,,,,,,,,,,,Spencer Cronk [1],"790,390","950,715 (11th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Jacksonville,United States,Florida,,,,,,Andrew Jackson,Strong Mayor–Council,Jacksonville City Council,Lenny Curry (R),"821,784","747.45 sq mi (1,935.87 km2)",127.19 sq mi (329.42 km2),"1,504,980 (US: 39th)",,,1st in Florida12th in United States,"1,178.17/sq mi (454.89/km2)",,,,UTC−5 (Eastern (EST)),UTC−4 (EDT),"32099, 32201–32212, 32214–32241, 32244–32247, 32250, 32254–32260, 32266, 32267, 32277, 32290",904,12-35000,0295003[9],,,,,,,,,City of Jacksonville,Duval,,,,,1832,,,,,,,,,,,,,,,,,,,"1,065,219 (US: 40th)",,,,,"1,631,488 (US: 34th)",,,,,,   ,,,,,,,,,,,,,1822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,16 ft (5 m),"892,062","Jacksonvillian, Jaxson[7][8]",Jacksonville International Airport,"St. Johns River, Fall Creek, Arlington River",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Fort Worth,United States,Texas,,,,,,William J. Worth,Council-Manager,Fort Worth City Council,Betsy Price (R),,342.2 sq mi (886.3 km2),7.0 sq mi (18.1 km2),"7,102,796 (US: 4th)",,,,"2,181.0/sq mi (842.0/km2)",,,,UTC−6 (CST),UTC−5 (CDT),"76120, 76008, 76028, 76036, 76101-76124, 76126-76127, 76130-76137, 76140, 76147-76148, 76150, 76155, 76161-76164, 76166, 76177, 76179, 76180-76182, 76185, 76191-76193, 76195-76199, 76244, 76247, 76262, 76129 (exclusive to TCU), 76107",,48-27000,1380947[6],,,,,,,,,fortworthtexas.gov,,,,,,1873[4],,,,,,,,,,682 and 817,,"Tarrant, Denton, Parker, Wise[1]",,,,,,"874,168 (US: 13th)",,,,,,,,,,653 ft (216 m),Fort Worther,   ,,,,,,,,,,,,,,,,,  ,,David Cooke,"
List
• Carlos Flores• W. B. ""Zim"" Zimmerman• Carry Moon• Gyna Bivens• Jungus Jordan• Dennis Shingleton• Kelly Allen Gray• Ann Zadeh
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Columbus, United States, Ohio,,,,"February 14, 1812",,Christopher Columbus,,,Andrew J. Ginther (D),,217.17 sq mi (562.47 km2),5.94 sq mi (15.38 km2),"2,078,725 (US: 32nd)",,,US: 14th,"3,960.44/sq mi (1,399.2/km2)",,,Columbusite[14],UTC-5 (EST),UTC-4 (EDT),,,39-18000,1080996[16],,,,,,,,,City of Columbus,,,,,,,,,,,,,,,,"614, 380, 740",,"Delaware, Fairfield, Franklin, Pickaway",,,,,,,"1,368,035 (US: 36th)",,,,,"2,424,831 (US: 25th)",,,,902 ft (275 m),,,,,,,"
Zip codes[15]
43035, 43085, 43201-43207, 43209-43224, 43226-43232, 43234-43236, 43240, 43251, 43260, 43266, 43268, 43270-43272, 43279, 43287, 43291
",,,,,,,,,,,,,,,"
Members[10]
Elizabeth C. Brown (D)Mitchell J. Brown (D)Shannon G. Hardin (D)Rob Dorans (D)Shayla Favor (D)Emmanuel Remy (D)Priscilla R. Tyson (D)
",,,,,,,,,,,,,,,,,,,,,,,"787,033",,,,,,,,,"892,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,San Francisco, United States, California,,,,,,St. Francis of Assisi,Mayor-council,Board of Supervisors,London Breed (D)[4],,46.89 sq mi (121.46 km2),185.00 sq mi (479.14 km2)  80.00%,"4,729,484 (12th)",,,4th in California13th in United States,"18,838/sq mi (7,272/km2)",,,San FranciscanSan Francisqueño/a,UTC−8 (Pacific Time Zone),UTC−7 (Pacific Daylight Time),,,06-67000,,,,,,,,,,sf.gov,,San Jose–San Francisco–Oakland,,,,"April 15, 1850[3]",,,,,,,,,,415/628[16],"277593, 2411786",,,,José Joaquín MoragaFrancisco Palóu,,,,,,,,,"9,666,055 (5th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Francisco–Oakland–Hayward,,,,,,,,,,,,,,,,,,"June 29, 1776[2]","
List
Sandra Lee Fewer (D)Catherine Stefani (D)Aaron Peskin (D)Gordon Mar (D)Vallie Brown (D)Matt Haney (D)Norman Yee (D)Rafael Mandelman (D)Hillary Ronen (D)Shamann Walton (D)Ahsha Safaí (D)
",David Chiu (D)Phil Ting (D),Scott Wiener (D)[5],Nancy Pelosi (D)Jackie Speier (D),"883,305",52 ft (16 m),934 ft (285 m),0 ft (0 m),"
List
94102–94105
94107–94112
94114–94134
94137
94139–94147
94151
94158–94161
94163–94164
94172
94177
94188
",$154.2 billion[17] (2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Charlotte, United States, North Carolina,,,,1755,,Charlotte of Mecklenburg-Strelitz,Council-manager,"City Council of Charlotte, North Carolina",Vi Lyles (D),,,,"2,474,314 (22nd)",,,,"2,900/sq mi (1,100/km2)",,,Charlottean,UTC−5 (EST),UTC−4 (EDT),,,37-12000[2],,,,,,,,,,charlottenc.gov, Mecklenburg,,,,,1768,,,,,,,,,,"704, 980",,,,,,,,"872,498","1,249,442 (38th)",,,,,,,,,,,,,,,,,,,,,,,,,,,"28201-28237, 28240-28247, 28250, 28253-28256, 28258,  28260-28262, 28265-28266, 28269-28275, 28277-28278, 28280-28290, 28296-28297, 28299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761 ft (232 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,Indianapolis, United States, Indiana,,,,,,,Strong mayor–council,Indianapolis City-County Council,Joe Hogsett (D),,361.51 sq mi (936.30 km2),6.52 sq mi (16.88 km2),"2,004,230 (US: 34th)",,,16th in the United States,"2,365.55/sq mi (913.34/km2)",,,Indianapolitan[8],UTC−5 (EST),UTC−4 (EDT),"
61 total ZIP codes:
46201–46209, 46211, 46214, 46216–46231, 46234–46237, 46239–46242, 46244, 46247, 46249–46251, 46253–46256, 46259–46260, 46266, 46268, 46274–46275, 46277–46278, 46280, 46282–46283, 46285, 46290–46291, 46295–46296, 46298
",317 and 463,18-36003[9],,,,,,,,,,www.indy.gov, Marion,,,,,,,,,,,,,,,,,,"September 3, 1832[2]","March 30, 1847[2]",,,,,"1,487,483 (US: 33rd)",,,,,"2,386,199 (US: 27th)",,,,715 ft (218 m),,,,,,,,,,,,,,,"January 6, 1821[2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"January 1, 1970[3]","820,445","863,002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Seattle,United States,Washington,,,,,,Chief Seattle,Mayor–council,Seattle City Council,Jenny Durkan (D),,83.86 sq mi (217.19 km2),58.21 sq mi (150.77 km2),"3,939,363 (US: 15th)",,,US: 18th,"8,642.42/sq mi (3,336.87/km2)",,,Seattleite[5] or Seattlite[6],UTC−8 (PST),UTC−7 (PDT),"
.mw-parser-output .nobold{font-weight:normal}ZIP codes[7][8]
98101–98119, 98121–98122, 98124–98127, 98129, 98131, 98133–98134, 98136, 98138–98139, 98141, 98144–98146, 98148, 98154–98155, 98158, 98160–98161, 98164–98166, 98168, 98170, 98174–98175, 98177–98178, 98181, 98185, 98188, 98190–98191, 98194–98195, 98198–98199
",,53-63000,1512650[9],,,,,,,,,Seattle.gov ,King,,,,,"December 2, 1869",,,,,,,,,,,,,,,,,,"608,660","3,059,393 (US: 14th)",,,,,"4,853,364 (US: 14th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 ft (0 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Fong and Shefali Ranganathan,520 ft (158 m),"744,955",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Denver, United States, Colorado,,,,,"December 1, 1902, as the City and County of Denver[8][9]",James W. Denver,Consolidated City and County[1],Denver City Council,Michael Hancock (D)[10],,153.33 sq mi (397.13 km2),1.63 sq mi (4.23 km2)  1.1%,"2,932,415 (US: 19th)",,,US: 19th,"4,519.94/sq mi (1,745.15/km2)",,,Denverite,UTC−7 (MST),UTC−6 (MDT),,303 and 720,08-20000,0201738,, A   B , C   D   E   F   H   L   R   W ,,,,,,denvergov.org,,,,,,"November 7, 1861, as Denver City, C.T.[7]",,,,,,,,,,,,,,,,,,,"2,374,203 (US: 18th)",,,,,"3,572,798 (US: 15th)",,,,,,    ,,,,,"80201–80212, 80214–80239, 80241, 80243–80244, 80246–80252, 80256–80266, 80271, 80273–80274, 80279–80281, 80290–80291, 80293–80295, 80299, 80012, 80014, 80022, 80033, 80123, 80127[16]",,Denver International Airport,,,,,,"November 17, 1858, as Denver City, K.T.[6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver[1],"600,158","5,130–5,690 ft (1,564–1,734 m)","716,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"Washington, D.C.",United States,,,,,,1871,George Washington,,,Muriel Bowser (D),,61.05 sq mi (158.1 km2),7.29 sq mi (18.9 km2),"6,216,589 (6th, U.S.)",,,"20th, U.S. as of 2017[update] incorporated places estimate","11,367/sq mi (4,389/km2)",,,,UTC−5 (EST),UTC−4 (EDT),"20001–20098, 20201–20599",202,,,Washington DullesWashington NationalBaltimore–Washington International,,,,,,,,dc.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,665,892 (4th, U.S.)",,, ,,Washingtonian[1][2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 ft (0 m),,,,,,,,,,,,     ,,,,,,,,,,,,,,,,,,,,,,,,,,,409 ft (125 m),,,,,,,1790,1801,1973,"
List
Phil Mendelson (D), ChairmanAnita Bonds (D), At‐largeDavid Grosso (I), At‐largeRobert White (D), At‐largeElissa Silverman (I), At‐largeBrianne Nadeau (D), Ward 1Jack Evans (D), Ward 2Mary Cheh (D),Ward 3Brandon Todd (D), Ward 4Kenyan McDuffie (D), Ward 5Charles Allen (D), Ward 6Vincent C. Gray (D), Ward 7Trayon White (D), Ward 8
","Eleanor Holmes Norton (D),Delegate (At-large)","702,445",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
